index,word1,word2,simi,dataset_name
104,baseball,softball,0.12665112676767687,mturk771
114,beat,meter,-0.5353535353535354,mturk771
333,daisy,flower,0.7676767676767677,mturk771
92,bakery,workplace,0.010101010101010166,mturk771
382,dog,fauna,-0.15824915808080808,mturk771
89,bait,instrument,-0.4490358126262627,mturk771
697,polyester,textile,0.6594516595959596,mturk771
479,freeze,frost,0.5151515151515151,mturk771
716,racer,taxi,-0.3987493989898989,mturk771
456,flash,lightning,0.49494949494949503,mturk771
650,musician,performer,0.49110149090909094,mturk771
11,addition,segment,-0.24242424242424243,mturk771
326,current,flow,0.39490139494949483,mturk771
43,answer,plea,-0.2727272727272727,mturk771
42,anniversary,birthday,0.3774104681818182,mturk771
167,brass,executive,-0.5388669303030302,mturk771
678,parcel,region,-0.4949494949494949,mturk771
594,lien,share,-0.4260789717171717,mturk771
383,domain,land,-0.23039923030303022,mturk771
178,budget,fund,0.5151515151515151,mturk771
559,instrumentation,perfume,-0.894781144949495,mturk771
677,papers,ticket,0.10192837474747463,mturk771
177,brush,implement,-0.25340360101010095,mturk771
534,helmet,scale,-0.8075998075757576,mturk771
541,hole,opening,0.3939393939393938,mturk771
257,code,software,0.2727272727272727,mturk771
332,dad,parent,0.7906336085858587,mturk771
507,glove,wear,0.2205387207070706,mturk771
15,afternoon,substance,-1.0,mturk771
485,fuel,nutrition,-0.27849927828282817,mturk771
256,coat,roof,-0.3412384717171718,mturk771
676,papers,security,-0.29292929292929293,mturk771
362,dialogue,play,0.23232323232323226,mturk771
606,low,shoulder,-0.8041640898989899,mturk771
448,fight,separation,-0.15059687777777786,mturk771
388,draw,tie,-0.010942761111111032,mturk771
344,debt,possession,-0.2517770297979799,mturk771
352,department,division,0.8308080808080809,mturk771
428,explanation,theory,0.3394817742424243,mturk771
9,activity,music,-0.15059687777777786,mturk771
249,climb,mount,0.5993265994949497,mturk771
22,aim,purpose,0.6988062444444443,mturk771
221,century,temperature,-0.9341238469696971,mturk771
528,health,welfare,0.26262626262626254,mturk771
666,operation,processing,0.2167125803030301,mturk771
755,soup,sweet,-0.26538108333333343,mturk771
426,executive,minister,0.05820105808080811,mturk771
674,padding,tower,-0.5638200181818183,mturk771
203,capital,seat,-0.33333333333333337,mturk771
724,ring,water,-0.8316498318181819,mturk771
93,balance,gauge,-0.19191919191919182,mturk771
601,lion,tiger,0.2955643388888891,mturk771
334,damage,terms,-0.6151996151515152,mturk771
738,second,time,0.6249451030303028,mturk771
284,conservation,traveling,-0.6376811595959596,mturk771
184,bulletin,news,0.8518518520202023,mturk771
626,measure,twist,-0.7015610651515152,mturk771
367,direction,government,-0.4071146247474746,mturk771
153,book,encyclopedia,0.4670514671717172,mturk771
75,assets,income,0.5345765343434343,mturk771
424,examination,quiz,0.7127799737373739,mturk771
277,comparison,scrutiny,-0.12764003686868697,mturk771
68,article,girl,-0.894781144949495,mturk771
478,framework,grill,0.22655122676767658,mturk771
188,burning,punishment,-0.23232323232323226,mturk771
271,communication,statement,0.20772946868686892,mturk771
236,cheese,food,0.5151515151515151,mturk771
88,bail,bond,0.05401844545454537,mturk771
657,oak,tree,0.8065268065656566,mturk771
117,bedroom,cell,-0.4260789717171717,mturk771
125,belief,purpose,-0.32659932676767667,mturk771
636,modification,surprise,-0.6392496393939393,mturk771
289,cooking,cuisine,0.6414141414141414,mturk771
238,chess,duty,-0.9158249156565657,mturk771
0,access,gateway,0.40993266010101004,mturk771
762,sun,toy,-0.8737373737373737,mturk771
356,desk,table,0.6022291883838387,mturk771
675,painting,picture,0.6091144,mturk771
436,farmer,individual,-0.21946740151515143,mturk771
278,compound,salt,0.03305785101010117,mturk771
604,location,property,0.185770751010101,mturk771
116,bed,layer,-0.4260789717171717,mturk771
228,chandler,retailer,-0.4290733419191919,mturk771
547,hose,pipe,0.5151515151515151,mturk771
515,gray,property,-0.7474747474747474,mturk771
405,editor,worker,0.07323232323232332,mturk771
274,community,territory,-0.12165129545454556,mturk771
318,crew,unit,0.3085399449494952,mturk771
532,heat,temperature,0.6414141414141414,mturk771
144,blizzard,rash,-0.8445998444444445,mturk771
481,front,school,-0.7575757575757576,mturk771
473,form,type,0.4692378328282827,mturk771
733,scandal,week,-0.9560825646464647,mturk771
729,rub,wipe,0.6299357207070706,mturk771
268,commerce,transport,-0.12165129545454556,mturk771
548,housing,vault,-0.4949494949494949,mturk771
307,cover,feather,-0.2727272727272727,mturk771
310,covering,skin,0.18686868686868685,mturk771
422,evidence,format,-0.7594997595959596,mturk771
46,apple,bank,-0.9368686868686869,mturk771
349,degree,quantity,-0.15059687777777786,mturk771
371,dirt,soil,0.5151515151515151,mturk771
670,origin,root,0.6835016833333332,mturk771
261,collection,packet,-0.10468319545454541,mturk771
195,cake,pie,0.28558310353535354,mturk771
770,workplace,workshop,0.5353535353535355,mturk771
648,museum,store,-0.14361001313131327,mturk771
107,basketball,squash,-0.07407407424242418,mturk771
59,argument,indication,-0.6097337005050505,mturk771
580,knowledge,taste,-0.5608256479797981,mturk771
605,loss,possession,-0.012855830808080837,mturk771
100,bar,rod,0.5392015393939396,mturk771
486,fund,store,-0.5827843651515152,mturk771
692,play,turn,-0.15059687777777786,mturk771
714,query,question,0.8884497146464645,mturk771
425,examiner,tea,-0.8484848484848484,mturk771
179,buffer,cache,-0.28833792474747466,mturk771
304,court,tribunal,0.40993266010101004,mturk771
512,governor,politician,0.5782828282828283,mturk771
446,field,science,0.010101010101010166,mturk771
742,shelter,tent,0.6414141414141414,mturk771
149,boat,vessel,0.11531986515151527,mturk771
124,belief,magic,-0.2094861661616162,mturk771
613,map,sewing,-0.8243302590909092,mturk771
672,oxygen,substance,-0.2094861661616162,mturk771
185,bunny,server,-0.8737373737373737,mturk771
522,hack,machine,-0.2634680136363635,mturk771
497,gas,hydrogen,0.5610651974747476,mturk771
625,measure,money,-0.2094861661616162,mturk771
760,storm,weather,0.5572390570707069,mturk771
440,feedback,flow,-0.15824915808080808,mturk771
321,crown,place,-0.7264309762626263,mturk771
353,descent,fall,0.1638120333333335,mturk771
712,pupil,student,0.7797017797979797,mturk771
142,blade,projector,-0.7804128237373738,mturk771
506,glass,tub,-0.0505050505050505,mturk771
141,black,juvenile,-0.8797498797979799,mturk771
399,drum,piano,0.3394817742424243,mturk771
495,garment,sweater,0.36363636363636376,mturk771
320,crow,jay,-0.3851559070707071,mturk771
19,agency,police,0.10630110606060605,mturk771
172,brick,strip,-0.7264309762626263,mturk771
630,metal,zinc,0.4931927974747474,mturk771
312,craft,trade,0.24158249141414156,mturk771
390,dressing,patch,-0.23039923030303022,mturk771
718,rain,storm,0.49410774393939394,mturk771
12,adhesive,glue,0.8225735616161616,mturk771
407,element,iron,0.17079889797979808,mturk771
408,element,mixture,0.010101010101010166,mturk771
305,cousin,relation,0.5371102328282831,mturk771
354,desert,tract,-0.3939393939393938,mturk771
25,alarm,horn,0.24158249141414156,mturk771
578,knight,prince,0.1994949494949496,mturk771
169,break,dash,-0.031986531818181896,mturk771
38,anatomy,creation,-0.2094861661616162,mturk771
525,happening,surprise,-0.13720538737373733,mturk771
245,chuck,jaw,-0.4490358126262627,mturk771
298,couch,lounge,0.185770751010101,mturk771
644,mount,volcano,0.13035113030303047,mturk771
416,environment,land,0.05601469242424262,mturk771
529,hearing,proceedings,0.07597716313131309,mturk771
272,communication,tune,-0.28833792474747466,mturk771
669,opinion,sentiment,0.07897153333333362,mturk771
154,booklet,reference,0.2025012025252526,mturk771
126,bench,seat,0.7316017318181818,mturk771
552,impulse,urge,0.7676767676767677,mturk771
341,deal,hand,0.031144781313131364,mturk771
430,extract,selection,0.05401844545454537,mturk771
287,control,driving,0.37085137070707064,mturk771
113,beam,column,-0.009324009090909025,mturk771
465,flower,pink,-0.12165129545454556,mturk771
173,broadcast,packet,-0.6326905419191919,mturk771
359,development,exploitation,-0.3939393939393938,mturk771
635,mode,scale,-0.4071146247474746,mturk771
57,area,region,0.675849403030303,mturk771
533,height,infinite,-0.27536231868686867,mturk771
222,certificate,study,0.07897153333333362,mturk771
280,condition,status,0.5610651974747476,mturk771
17,agency,army,-0.031986531818181896,mturk771
511,governor,mayor,0.3468013469696969,mturk771
322,crush,push,-0.40312213030303046,mturk771
255,coat,newspaper,-0.9551066217171716,mturk771
519,guarantee,warranty,0.6317016318181818,mturk771
579,knowledge,revolution,-0.3939393939393938,mturk771
740,sex,stance,-0.7594997595959596,mturk771
190,business,disposition,-0.7053872055555555,mturk771
115,beat,rhythm,0.6988062444444443,mturk771
684,person,technician,0.24158249141414156,mturk771
617,mark,slash,0.1638120333333335,mturk771
94,ball,egg,-0.6326905419191919,mturk771
180,bug,child,-0.8603051792929293,mturk771
301,country,playground,-0.6001683500000001,mturk771
730,rubber,stuff,-0.4444444444444444,mturk771
571,journey,travel,0.9191919191919191,mturk771
542,holiday,vacation,0.8278018277777777,mturk771
539,highway,trail,-0.0587695131313134,mturk771
683,permission,tolerance,-0.4747474747474747,mturk771
523,hamburger,nutrition,0.031144781313131364,mturk771
5,acrylic,cloth,-0.12165129545454556,mturk771
756,speech,word,0.5381083560606061,mturk771
45,appearance,shadow,-0.2314448838383839,mturk771
501,gear,mechanism,0.5610651974747476,mturk771
586,layer,region,-0.2634680136363635,mturk771
171,brick,cement,0.3257575757575757,mturk771
16,age,childhood,0.40535792727272724,mturk771
48,apple,pod,-0.4729907772727274,mturk771
746,sight,vision,0.9283746555555557,mturk771
707,property,texture,-0.4949494949494949,mturk771
3,account,statement,0.3544536272727272,mturk771
558,instruction,teaching,0.7797017797979797,mturk771
545,horn,tail,-0.14529914545454548,mturk771
316,creek,stream,0.4545454545454546,mturk771
543,hood,protection,-0.03381642525252515,mturk771
480,friend,individual,-0.09511784494949505,mturk771
447,field,yard,0.41414141414141414,mturk771
711,pumpkin,vine,-0.28833792474747466,mturk771
283,connection,keyboard,-0.29292929292929293,mturk771
96,ball,poker,-0.41150636818181807,mturk771
285,construction,window,-0.11014911010101014,mturk771
517,grip,hold,0.7127799737373739,mturk771
225,chair,rocker,-0.07773386010101024,mturk771
26,alarm,press,-0.4949494949494949,mturk771
609,male,man,0.8278018277777777,mturk771
263,color,purple,0.5610651974747476,mturk771
437,fault,mistake,0.7887205388888892,mturk771
50,appliance,refrigerator,0.6299357207070706,mturk771
364,digit,toe,-0.1717171717171716,mturk771
229,change,decrease,0.010101010101010166,mturk771
37,amusement,procedure,-0.7704315883838383,mturk771
157,bottom,sole,0.185770751010101,mturk771
237,chemical,salt,0.3085399449494952,mturk771
741,share,stake,0.11531986515151527,mturk771
374,display,language,-0.537037036868687,mturk771
469,foot,recognition,-0.7821350762626262,mturk771
370,dirt,sand,0.20772946868686892,mturk771
442,female,slave,-0.43181818181818177,mturk771
743,shelter,wind,-0.17081260353535344,mturk771
175,brochure,reference,-0.015151515151515027,mturk771
658,objective,target,0.5590689505050503,mturk771
127,bend,curve,0.7887205388888892,mturk771
623,meal,mixture,-0.3572084479797979,mturk771
194,cab,taxi,0.7556517555555557,mturk771
660,occupation,place,-0.5169082126262625,mturk771
668,opinion,papers,-0.6363636363636364,mturk771
503,gender,sex,0.7347386914141414,mturk771
745,side,slope,0.05050505050505061,mturk771
645,mouth,opening,0.1638120333333335,mturk771
744,shirt,tiger,-0.9805749808080808,mturk771
162,brake,click,-0.6151996151515152,mturk771
554,ink,liquid,0.3333333333333335,mturk771
152,bone,skull,0.6528925621212123,mturk771
538,highway,street,0.28558310353535354,mturk771
641,motion,step,0.0822510823232323,mturk771
593,license,security,0.07597716313131309,mturk771
111,beach,chain,-0.9759499757575757,mturk771
226,chance,opportunity,0.8135904500000002,mturk771
544,hood,shelter,-0.2063492065656567,mturk771
103,base,stock,-0.25444925454545464,mturk771
421,event,phenomenon,0.09793588030303035,mturk771
419,establishment,religion,-0.4071146247474746,mturk771
119,bee,insect,0.5371102328282831,mturk771
53,approving,interaction,-0.4949494949494949,mturk771
151,bond,security,0.4670514671717172,mturk771
403,ease,rest,0.4730639732323232,mturk771
726,rock,stone,0.7556517555555557,mturk771
207,cart,wagon,0.7045454545454546,mturk771
653,note,obligation,-0.4107744106060607,mturk771
599,lineup,roll,-0.010942761111111032,mturk771
8,activity,event,0.5572390570707069,mturk771
628,melody,music,0.7676767676767677,mturk771
36,amusement,play,0.5361952863636366,mturk771
452,find,occurrence,-0.12165129545454556,mturk771
253,club,society,0.449275362121212,mturk771
303,court,drawer,-0.8622589530303031,mturk771
587,layer,snow,-0.27536231868686867,mturk771
739,seminar,sweet,-0.8975259843434344,mturk771
568,jaw,lens,-0.8682476944444445,mturk771
262,collision,smash,0.4670514671717172,mturk771
297,cost,reward,-0.08609908585858583,mturk771
414,energy,microwave,0.3047138045454547,mturk771
150,body,trunk,0.14185331565656578,mturk771
615,maple,tree,0.4309764308080808,mturk771
687,piece,sail,-0.8316498318181819,mturk771
550,implement,stick,-0.24242424242424243,mturk771
488,furniture,table,0.6069788797979796,mturk771
147,board,commission,0.09793588030303035,mturk771
146,blue,red,0.14784205707070708,mturk771
569,join,union,0.5151515151515151,mturk771
715,quiet,silence,0.9742883378787877,mturk771
582,lamb,young,0.15440115454545467,mturk771
348,deficit,trust,-0.7086247085858587,mturk771
463,flora,violet,0.185770751010101,mturk771
325,cup,son,-0.9560825646464647,mturk771
186,burn,hurt,0.37917637929292924,mturk771
123,behavior,purpose,-0.3412384717171718,mturk771
659,occasion,second,-0.6212121212121212,mturk771
143,blanket,sleeve,-0.43883277222222217,mturk771
736,season,summer,0.5381083560606061,mturk771
197,calendar,system,-0.537037036868687,mturk771
279,conclusion,result,0.7797017797979797,mturk771
293,cord,yarn,-0.11014911010101014,mturk771
400,eagle,hawk,0.4309764308080808,mturk771
122,beginner,novice,0.5993265994949497,mturk771
183,bulb,onion,-0.030303030303030276,mturk771
202,cap,covering,0.3544536272727272,mturk771
438,fauna,toy,-0.8462889767676769,mturk771
246,church,temple,0.690821256060606,mturk771
415,engineering,technology,0.595959595959596,mturk771
731,rugby,soccer,0.14185331565656578,mturk771
129,bill,invoice,0.8122400474747473,mturk771
402,ease,relaxation,0.7676767676767677,mturk771
611,manager,trainer,0.185770751010101,mturk771
603,load,weight,0.5371102328282831,mturk771
765,throne,toilet,-0.5169082126262625,mturk771
219,century,decade,0.2296881863636362,mturk771
702,prayer,request,0.19191919191919182,mturk771
590,letter,text,0.43434343434343425,mturk771
705,process,tail,-0.9393939393939393,mturk771
598,line,queue,0.7887205388888892,mturk771
386,drama,genre,-0.13419913434343445,mturk771
747,simulation,theory,-0.38016528939393945,mturk771
509,golf,hockey,-0.12764003686868697,mturk771
267,commander,editor,-0.47390572373737383,mturk771
637,moment,thief,-0.8775635141414141,mturk771
441,feeling,hope,0.2525252525252526,mturk771
496,garment,tie,0.331496785858586,mturk771
112,beach,ridge,-0.3631971893939393,mturk771
232,character,vision,-0.6632996631313132,mturk771
673,package,software,0.21212121212121215,mturk771
373,disease,illness,0.8884497146464645,mturk771
233,charge,damage,-0.3055555555555556,mturk771
651,needle,sharp,0.49219467424242414,mturk771
317,crew,society,-0.4949494949494949,mturk771
410,elevator,lift,0.8787878787878787,mturk771
691,plane,tool,-0.3412384717171718,mturk771
358,determination,selection,-0.11616161616161613,mturk771
258,coffee,meeting,-0.1904337494949495,mturk771
282,congress,sex,-0.5867768595959595,mturk771
376,diversion,skiing,-0.5827843651515152,mturk771
384,door,light,-0.7081930414141413,mturk771
224,chair,furniture,0.449275362121212,mturk771
732,sail,sheet,-0.45286195303030297,mturk771
633,middle,scene,-0.797979797979798,mturk771
472,forest,ground,-0.15059687777777786,mturk771
347,deep,ocean,0.331496785858586,mturk771
505,genre,prose,-0.31129476565656566,mturk771
759,step,walk,0.6029863853535353,mturk771
713,pyramid,speculation,-0.6464646464646464,mturk771
696,point,spot,0.6161616161616164,mturk771
619,mate,relation,0.2296881863636362,mturk771
752,software,writing,-0.319279754040404,mturk771
654,notebook,product,-0.3851559070707071,mturk771
556,institution,prison,-0.2094861661616162,mturk771
577,kitchen,toilet,-0.21946740151515143,mturk771
85,attribute,condition,-0.2035742035353535,mturk771
242,child,kid,0.9480519479797977,mturk771
159,boy,rover,-0.4949494949494949,mturk771
524,hand,script,0.14185331565656578,mturk771
35,amusement,athletics,-0.19191919191919182,mturk771
540,hit,tourist,-0.7777777777777778,mturk771
170,break,insert,-0.47390572373737383,mturk771
754,soup,spaghetti,0.010101010101010166,mturk771
655,notebook,production,-0.6632996631313132,mturk771
725,rise,travel,-0.6925779535353536,mturk771
95,ball,nut,-0.6326905419191919,mturk771
563,intervention,treatment,-0.31129476565656566,mturk771
240,chicken,poultry,0.6249451030303028,mturk771
574,jury,school,-0.7594997595959596,mturk771
460,floor,level,0.17845117828282842,mturk771
553,information,target,-0.5202020202020202,mturk771
679,park,stadium,0.17845117828282842,mturk771
206,carriage,coach,0.36784511767676764,mturk771
392,drill,implement,-0.15824915808080808,mturk771
397,drug,liquor,0.27465127474747475,mturk771
656,novel,story,0.6988062444444443,mturk771
217,cement,glue,0.010101010101010166,mturk771
4,acoustic,remedy,-0.8852157944444444,mturk771
642,motive,reason,0.4692378328282827,mturk771
690,plane,sheet,-0.4290733419191919,mturk771
612,map,representation,0.2296881863636362,mturk771
546,horse,mount,-0.05303030303030298,mturk771
98,band,circle,-0.012855830808080837,mturk771
573,jumper,sweater,0.185770751010101,mturk771
406,eight,movement,-0.8393021121212121,mturk771
502,gem,quartz,0.12488521565656563,mturk771
47,apple,orange,0.25164690404040413,mturk771
32,amount,distance,-0.5159932661616161,mturk771
200,campaign,operation,-0.07773386010101024,mturk771
134,bird,creature,0.24158249141414156,mturk771
27,algorithm,search,-0.5638200181818183,mturk771
735,score,success,0.11531986515151527,mturk771
230,change,move,0.2296881863636362,mturk771
489,gamble,kitty,-0.6786042242424242,mturk771
378,dividend,profit,0.5381083560606061,mturk771
288,cook,printer,-0.8243302590909092,mturk771
418,equipment,seat,-0.4260789717171717,mturk771
391,dressing,sauce,-0.055775142929292976,mturk771
592,license,permission,0.6113516111111112,mturk771
498,gas,neon,0.449275362121212,mturk771
138,bit,tool,-0.13720538737373733,mturk771
62,armor,mail,-0.5388669303030302,mturk771
471,forecast,message,-0.24242424242424243,mturk771
647,murphy,potato,-0.9121651297979798,mturk771
128,berry,citrus,0.010101010101010166,mturk771
750,smash,success,-0.09511784494949505,mturk771
520,guess,universe,-0.8771498772727273,mturk771
64,aroma,fragrance,0.8595041323232322,mturk771
14,adult,doctor,-0.09969257777777774,mturk771
156,boot,punch,-0.6212121212121212,mturk771
40,animal,worm,-0.13131313131313116,mturk771
492,garbage,rubbish,0.7781986530303029,mturk771
379,diving,swim,0.49494949494949503,mturk771
187,burning,flame,0.7575757575757578,mturk771
216,ceiling,overhead,0.2727272727272727,mturk771
52,approval,encouragement,-0.0587695131313134,mturk771
337,dashboard,protection,-0.4071146247474746,mturk771
295,corruption,house,-0.8710509348484848,mturk771
251,cloth,satin,0.443001442929293,mturk771
461,floor,porch,-0.12165129545454556,mturk771
455,flame,reaction,-0.5179063358585858,mturk771
768,washer,worker,-0.0358126722222224,mturk771
269,commitment,guarantee,0.40993266010101004,mturk771
201,candy,sweet,0.7730496454545455,mturk771
161,brain,head,0.6029863853535353,mturk771
555,installation,zoo,-0.7777777777777778,mturk771
401,ear,organ,0.4692378328282827,mturk771
476,foundation,support,0.47123407979797993,mturk771
105,basin,vessel,0.554001554040404,mturk771
565,investment,tomato,-0.9214365878787879,mturk771
389,drawer,pan,-0.5867768595959595,mturk771
1,account,explanation,-0.4949494949494949,mturk771
720,recreation,skiing,0.05601469242424262,mturk771
561,intensity,quiet,-0.40312213030303046,mturk771
80,attitude,notice,-0.7542997545454545,mturk771
205,card,plastic,-0.29732103636363627,mturk771
34,amount,season,-0.7804128237373738,mturk771
508,goal,objective,0.8135904500000002,mturk771
427,executive,organization,0.11111111111111116,mturk771
454,flag,iris,-0.6422558924242423,mturk771
366,dinner,party,0.42731664494949495,mturk771
91,bakery,work,-0.22138047121212123,mturk771
339,daughter,girl,0.5353535353535355,mturk771
564,inventory,listing,0.2025012025252526,mturk771
345,decision,option,-0.0358126722222224,mturk771
241,chief,guru,0.4670514671717172,mturk771
13,adult,dentist,-0.25340360101010095,mturk771
315,credit,sum,0.010101010101010166,mturk771
600,link,union,0.3047138045454547,mturk771
387,draw,finish,-0.3055555555555556,mturk771
273,community,province,0.20772946868686892,mturk771
166,brandy,liquor,0.7887205388888892,mturk771
764,taxpayer,window,-0.889520202020202,mturk771
646,mouth,trap,-0.32659932676767667,mturk771
484,fuel,gasoline,0.7575757575757578,mturk771
753,song,vocal,0.443001442929293,mturk771
504,gender,size,-0.7113997116161617,mturk771
243,chin,feature,-0.05303030303030298,mturk771
566,jail,nick,-0.6047430828282828,mturk771
562,interest,lien,-0.22138047121212123,mturk771
686,piazza,square,-0.3939393939393938,mturk771
189,burst,transformation,-0.5189995191919192,mturk771
699,postage,rate,0.05401844545454537,mturk771
475,format,style,0.5590689505050503,mturk771
681,patch,spot,0.10192837474747463,mturk771
510,good,sheet,-0.7685185186868686,mturk771
58,argument,evidence,0.03305785101010117,mturk771
474,format,packaging,-0.25340360101010095,mturk771
560,instrumentation,rod,-0.0587695131313134,mturk771
252,cloud,energy,-0.6326905419191919,mturk771
21,agreement,contract,0.7556517555555557,mturk771
313,creation,stitch,-0.15151515151515138,mturk771
459,flight,trip,0.4003673095959597,mturk771
160,brace,stand,-0.03381642525252515,mturk771
276,company,establishment,0.4309764308080808,mturk771
191,business,railway,-0.22138047121212123,mturk771
385,doubt,ego,-0.6097337005050505,mturk771
413,endorsement,signature,0.28558310353535354,mturk771
491,game,tennis,0.5993265994949497,mturk771
343,debt,loan,0.690821256060606,mturk771
308,cover,hair,-0.16666666666666674,mturk771
661,occurrence,tsunami,-0.25340360101010095,mturk771
130,billboard,structure,0.010101010101010166,mturk771
663,office,outlet,-0.42279942272727267,mturk771
99,bar,needle,-0.6097337005050505,mturk771
372,discharge,spark,-0.09969257777777774,mturk771
87,baby,computer,-0.8787878787878788,mturk771
458,flavor,variety,0.17079889797979808,mturk771
330,cutter,knife,0.7466329964646463,mturk771
214,category,flavor,-0.27849927828282817,mturk771
466,flute,wind,-0.07773386010101024,mturk771
121,beef,meat,0.8278018277777777,mturk771
614,map,video,-0.6486605181818181,mturk771
20,agent,spy,0.5151515151515151,mturk771
700,postage,signal,-0.7575757575757576,mturk771
71,ass,donkey,0.9444444444444442,mturk771
106,basketball,hockey,-0.09969257777777774,mturk771
270,communication,message,0.5572390570707069,mturk771
435,fantasy,recycling,-0.9368686868686869,mturk771
102,base,club,-0.6873496873737374,mturk771
6,mound,stove,-0.9387755102040817,RG65
63,midday,noon,1.0,RG65
4,autograph,shore,-0.9795918367346939,RG65
48,hill,mound,0.6683673469387756,RG65
36,magician,oracle,-0.08163265306122447,RG65
19,monk,oracle,-0.5459183673469388,RG65
55,coast,shore,0.8265306122448981,RG65
58,cock,rooster,0.8673469387755104,RG65
56,forest,woodland,0.8520408163265305,RG65
50,glass,tumbler,0.7500000000000002,RG65
31,crane,rooster,-0.2908163265306123,RG65
44,brother,monk,0.38775510204081653,RG65
62,automobile,car,0.989795918367347,RG65
15,asylum,cemetery,-0.6071428571428572,RG65
27,shore,voyage,-0.3877551020408163,RG65
26,cemetery,woodland,-0.40816326530612246,RG65
24,forest,graveyard,-0.5,RG65
47,magician,wizard,0.6275510204081634,RG65
11,glass,magician,-0.7857142857142857,RG65
32,hill,woodland,-0.2551020408163265,RG65
59,boy,lad,0.9387755102040816,RG65
46,furnace,stove,0.5765306122448979,RG65
37,crane,implement,0.19897959183673475,RG65
29,coast,hill,-0.36734693877551017,RG65
43,food,fruit,0.3622448979591837,RG65
49,cord,string,0.7295918367346941,RG65
1,rooster,voyage,-0.9897959183673469,RG65
21,automobile,cushion,-0.5153061224489797,RG65
2,noon,string,-0.9897959183673469,RG65
52,serf,slave,0.7551020408163265,RG65
39,sage,wizard,0.24489795918367352,RG65
35,glass,jewel,-0.10204081632653061,RG65
23,lad,wizard,-0.5051020408163265,RG65
54,autograph,signature,0.8214285714285714,RG65
10,graveyard,madhouse,-0.7959183673469388,RG65
22,mound,shore,-0.5153061224489797,RG65
18,shore,woodland,-0.5510204081632653,RG65
57,implement,tool,0.8571428571428572,RG65
38,brother,lad,0.2193877551020409,RG65
20,boy,sage,-0.5204081632653061,RG65
7,grin,implement,-0.9183673469387755,RG65
42,bird,cock,0.33163265306122436,RG65
14,monk,slave,-0.7193877551020409,RG65
28,bird,woodland,-0.37755102040816324,RG65
51,grin,smile,0.7551020408163265,RG65
1433,conjoins,intermarry,0.734,rw2034
1665,infolding,organic,-0.9,rw2034
1996,devilishly,cook,-0.956,rw2034
575,commissions,order,0.08000000000000007,rw2034
557,lectureship,position,-0.050000000000000044,rw2034
712,splashy,covered,-0.772,rw2034
1175,bibliographies,list,0.3500000000000001,rw2034
1368,washers,worker,0.42799999999999994,rw2034
1181,incoordination,unskillfulness,0.6499999999999999,rw2034
637,concerning,involve,0.6859999999999999,rw2034
982,wilderness,bush,0.11999999999999988,rw2034
286,deregulating,liberation,0.6000000000000001,rw2034
1630,immigrating,migrate,0.6000000000000001,rw2034
1716,suspenseful,tense,0.8,rw2034
598,uproarious,noisy,0.734,rw2034
1641,regularise,decide,-0.48,rw2034
966,reproductive,fruitful,0.6000000000000001,rw2034
1712,ascendence,predominance,0.1339999999999999,rw2034
1613,gladness,happiness,1.0,rw2034
1057,mccarthyism,witch-hunt,0.6339999999999999,rw2034
1274,repositioned,reduce,-0.52,rw2034
824,roadless,inaccessible,0.5720000000000001,rw2034
926,decompositions,decay,0.8660000000000001,rw2034
654,sheepish,docile,0.1499999999999999,rw2034
1245,evangelistic,enthusiastic,-0.972,rw2034
1988,regimental,control,0.3999999999999999,rw2034
609,preposed,put,0.15999999999999992,rw2034
1061,indifferently,uninterested,0.3999999999999999,rw2034
838,vegetational,forest,0.542,rw2034
1671,disfigure,scar,0.5660000000000001,rw2034
1259,discolor,bleach,0.42799999999999994,rw2034
493,microorganism,organism,0.42399999999999993,rw2034
1341,convocation,gathering,0.75,rw2034
277,clamorous,noisy,0.8879999999999999,rw2034
1879,reasonable,rational,0.6659999999999999,rw2034
358,hyperextension,extension,0.25,rw2034
2029,intragroup,intramural,0.276,rw2034
236,ennobled,honor,0.45799999999999996,rw2034
551,ulcerate,change,-0.30000000000000004,rw2034
1900,concurrencies,cooperation,0.3660000000000001,rw2034
1262,scandalize,disgust,0.32400000000000007,rw2034
208,finality,conclusive,0.714,rw2034
1574,despoil,destroy,0.542,rw2034
1586,blurting,talk,0.19999999999999996,rw2034
58,vulgarism,inelegance,0.258,rw2034
631,moisten,baste,0.46599999999999997,rw2034
1610,surroundings,cover,-0.4,rw2034
1892,retraction,withdrawal,0.75,rw2034
1655,disarranged,randomize,0.5,rw2034
363,appearance,apparition,-0.05800000000000005,rw2034
505,preschoolers,child,0.5660000000000001,rw2034
757,prideful,proud,1.0,rw2034
1490,formalisms,philosophic,-0.19999999999999996,rw2034
1629,immigrating,inch,-0.776,rw2034
1278,enfolded,cocoon,0.44999999999999996,rw2034
862,secluding,isolate,0.72,rw2034
1391,unintelligible,slurred,0.6499999999999999,rw2034
834,conscientious,careful,0.8440000000000001,rw2034
118,canonical,standard,0.19999999999999996,rw2034
1269,dematerialised,vanish,0.72,rw2034
1265,scholarship,prize,0.7,rw2034
522,highjacking,robbery,0.8660000000000001,rw2034
513,conformations,balance,-0.534,rw2034
81,assigned,allow,-0.30000000000000004,rw2034
1249,hallucinating,ill,-0.15999999999999992,rw2034
1036,slanderous,harmful,0.556,rw2034
380,contravene,transgress,0.6000000000000001,rw2034
1206,amethysts,crystalline,0.17200000000000015,rw2034
1717,banished,expel,1.0,rw2034
